  9   0.550  -0.116   0.003   0.000  97.0  95.0  97.0  72.0  70.0  72.0   0.116  271.48 0 0 0 0 0 0
 10   0.600  -0.128   0.006   0.001  95.0  93.0  95.0  74.0  72.0  73.0   0.128  272.68 0 0 0 0 0 0
 11   0.650  -0.133   0.005   0.001  94.0  93.0  95.0  76.0  75.0  77.0   0.133  272.15 0 0 0 0 0 0
 12   0.700  -0.137   0.003   0.003  93.0  91.0  94.0  77.0  74.0  77.0   0.137  271.25 0 0 0 0 0 0
 13   0.750  -0.139   0.002   0.002  90.0  89.0  93.0  77.0  73.0  75.0   0.139  270.82 0 0 0 0 0 0
 14   0.800  -0.144   0.002   0.004  90.0  88.0  91.0  77.0  73.0  74.0   0.144  270.80 0 0 0 0 0 0
 15   0.850  -0.148  -0.002   0.004  88.0  87.0  91.0  76.0  70.0  73.0   0.148  269.23 0 0 0 0 0 0
 16   0.900  -0.152   0.000   0.004  87.0  85.0  89.0  73.0  66.0  69.0   0.152  270.00 0 0 0 0 0 0
02 11 2023 14 30 00.000     1  6106 00000000 01110000  11.0 1545.5 285.7  -3.0  -0.5   1.152  29.96     0     0 3  16
  1   0.150  -0.052   0.026   0.006 110.0 108.0 110.0  51.0  63.0  62.0   0.058  296.57 0 0 0 0 0 0
  2   0.200  -0.063   0.023   0.001 106.0 104.0 107.0  70.0  65.0  66.0   0.067  290.06 0 0 0 0 0 0
  3   0.250  -0.074   0.022  -0.003 104.0 102.0 106.0  72.0  66.0  68.0   0.077  286.56 0 0 0 0 0 0
  4   0.300  -0.086   0.027  -0.006 102.0 100.0 104.0  70.0  67.0  70.0   0.090  287.43 0 0 0 0 0 0
  5   0.350  -0.095   0.029  -0.007 101.0  98.0 103.0  73.0  67.0  72.0   0.099  286.98 0 0 0 0 0 0
  6   0.400  -0.106   0.028  -0.008  97.0  96.0 100.0  74.0  68.0  73.0   0.110  284.80 0 0 0 0 0 0
  7   0.450  -0.116   0.030  -0.009  95.0  94.0  97.0  75.0  72.0  75.0   0.120  284.50 0 0 0 0 0 0
  8   0.500  -0.122   0.025  -0.007  92.0  92.0  95.0  74.0  72.0  74.0   0.125  281.58 0 0 0 0 0 0
  9   0.550  -0.129   0.024  -0.007  90.0  90.0  93.0  75.0  73.0  74.0   0.131  280.54 0 0 0 0 0 0
 10   0.600  -0.133   0.020  -0.006  90.0  89.0  91.0  77.0  73.0  74.0   0.134  278.55 0 0 0 0 0 0
 11   0.650  -0.135   0.019  -0.004  89.0  89.0  91.0  76.0  75.0  74.0   0.136  278.01 0 0 0 0 0 0
 12   0.700  -0.134   0.016  -0.003  89.0  89.0  90.0  75.0  75.0  76.0   0.135  276.81 0 0 0 0 0 0
 13   0.750  -0.134   0.015  -0.002  88.0  88.0  89.0  75.0  75.0  76.0   0.135  276.39 0 0 0 0 0 0
 14   0.800  -0.137   0.014  -0.001  87.0  88.0  87.0  77.0  74.0  74.0   0.138  275.83 0 0 0 0 0 0
 15   0.850  -0.138   0.013  -0.001  86.0  86.0  86.0  75.0  69.0  71.0   0.139  275.38 0 0 0 0 0 0
 16   0.900  -0.138   0.013   0.001  87.0  85.0  86.0  75.0  64.0  66.0   0.139  275.38 0 0 0 0 0 0
02 11 2023 14 40 00.000     1  6143 00000000 01110000  11.0 1545.4 285.8  -3.0  -0.5   1.149  29.91     0     0 3  16
  1   0.150  -0.042   0.026   0.002 108.0 108.0 108.0  49.0  62.0  64.0   0.049  301.76 0 0 0 0 0 0
  2   0.200  -0.047   0.031   0.004 105.0 106.0 107.0  65.0  64.0  65.0   0.056  303.41 0 0 0 0 0 0
  3   0.250  -0.054   0.029   0.002 104.0 105.0 106.0  70.0  66.0  62.0   0.061  298.24 0 0 0 0 0 0
  4   0.300  -0.064   0.034  -0.001 105.0 103.0 104.0  74.0  63.0  64.0   0.072  297.98 0 0 0 0 0 0
  5   0.350  -0.078   0.030  -0.002 102.0 101.0 102.0  74.0  64.0  68.0   0.084  291.04 0 0 0 0 0 0
  6   0.400  -0.099   0.029  -0.005 100.0  99.0 100.0  77.0  66.0  71.0   0.103  286.33 0 0 0 0 0 0
  7   0.450  -0.110   0.031  -0.004  98.0  97.0  99.0  75.0  69.0  72.0   0.114  285.74 0 0 0 0 0 0
  8   0.500  -0.117   0.030  -0.003  97.0  95.0  97.0  75.0  75.0  74.0   0.121  284.38 0 0 0 0 0 0
  9   0.550  -0.121   0.028  -0.002  94.0  94.0  95.0  74.0  76.0  75.0   0.124  283.03 0 0 0 0 0 0
 10   0.600  -0.127   0.034  -0.001  92.0  92.0  93.0  74.0  76.0  74.0   0.131  284.99 0 0 0 0 0 0
 11   0.650  -0.130   0.040  -0.001  91.0  91.0  91.0  75.0  75.0  77.0   0.136  287.10 0 0 0 0 0 0
 12   0.700  -0.133   0.040  -0.002  91.0  91.0  90.0  79.0  73.0  77.0   0.139  286.74 0 0 0 0 0 0
 13   0.750  -0.135   0.042  -0.002  90.0  89.0  88.0  78.0  73.0  77.0   0.141  287.28 0 0 0 0 0 0
 14   0.800  -0.135   0.042  -0.002  90.0  89.0  88.0  78.0  72.0  75.0   0.141  287.28 0 0 0 0 0 0
 15   0.850  -0.135   0.043  -0.001  89.0  89.0  88.0  76.0  70.0  74.0   0.142  287.67 0 0 0 0 0 0
 16   0.900  -0.132   0.038  -0.001  88.0  89.0  87.0  74.0  67.0  71.0   0.137  286.06 0 0 0 0 0 0
02 11 2023 14 50 00.000     1  6180 00000000 01110000  11.0 1545.3 285.8  -3.0  -0.5   1.149  29.89     0     0 3  16
  1   0.150  -0.086  -0.026   0.001 107.0 106.0 107.0  52.0  70.0  69.0   0.090  253.18 0 0 0 0 0 0
  2   0.200  -0.091  -0.013   0.001 103.0 102.0 104.0  73.0  72.0  70.0   0.092  261.87 0 0 0 0 0 0
  3   0.250  -0.096  -0.004  -0.002 101.0 100.0 102.0  74.0  72.0  71.0   0.096  267.61 0 0 0 0 0 0
  4   0.300  -0.103   0.002  -0.003 100.0  98.0 100.0  74.0  74.0  74.0   0.103  271.11 0 0 0 0 0 0
  5   0.350  -0.111   0.006  -0.003  97.0  96.0  97.0  76.0  72.0  75.0   0.111  273.09 0 0 0 0 0 0
  6   0.400  -0.118   0.011  -0.004  94.0  93.0  94.0  77.0  73.0  77.0   0.119  275.33 0 0 0 0 0 0
  7   0.450  -0.122   0.013  -0.004  93.0  91.0  93.0  76.0  76.0  79.0   0.123  276.08 0 0 0 0 0 0
  8   0.500  -0.124   0.009  -0.003  90.0  90.0  91.0  78.0  77.0  79.0   0.124  274.15 0 0 0 0 0 0
  9   0.550  -0.128   0.011  -0.003  88.0  88.0  89.0  77.0  76.0  78.0   0.128  274.91 0 0 0 0 0 0
 10   0.600  -0.132   0.015  -0.002  86.0  85.0  86.0  75.0  76.0  75.0   0.133  276.48 0 0 0 0 0 0
 11   0.650  -0.134   0.015  -0.001  86.0  84.0  85.0  76.0  75.0  75.0   0.135  276.39 0 0 0 0 0 0
 12   0.700  -0.138   0.013  -0.002  85.0  84.0  83.0  77.0  75.0  73.0   0.139  275.38 0 0 0 0 0 0
 13   0.750  -0.143   0.016  -0.001  84.0  83.0  82.0  75.0  74.0  73.0   0.144  276.38 0 0 0 0 0 0
 14   0.800  -0.140   0.013  -0.001  82.0  83.0  82.0  75.0  74.0  73.0   0.141  275.31 0 0 0 0 0 0
 15   0.850  -0.146   0.011  -0.001  83.0  84.0  83.0  74.0  71.0  71.0   0.146  274.31 0 0 0 0 0 0
 16   0.900  -0.151   0.016  -0.002  83.0  85.0  83.0  73.0  65.0  69.0   0.152  276.05 0 0 0 0 0 0
02 11 2023 15 00 00.000     1  6217 00000000 01110000  11.0 1545.3 285.8  -3.0  -0.5   1.152  29.88     0     0 3  16
  1   0.150  -0.045   0.023   0.001 101.0 101.0 102.0  49.0  68.0  65.0   0.051  297.07 0 0 0 0 0 0
  2   0.200  -0.050   0.031  -0.001  98.0  97.0  98.0  72.0  67.0  70.0   0.059  301.80 0 0 0 0 0 0
  3   0.250  -0.060   0.038  -0.001  96.0  95.0  97.0  73.0  73.0  70.0   0.071  302.35 0 0 0 0 0 0
  4   0.300  -0.076   0.047  -0.003  94.0  94.0  96.0  75.0  74.0  77.0   0.089  301.73 0 0 0 0 0 0
  5   0.350  -0.084   0.047  -0.005  93.0  92.0  94.0  79.0  73.0  79.0   0.096  299.23 0 0 0 0 0 0
  6   0.400  -0.094   0.043  -0.006  90.0  89.0  92.0  78.0  72.0  79.0   0.103  294.58 0 0 0 0 0 0
  7   0.450  -0.099   0.038  -0.005  88.0  87.0  89.0  78.0  72.0  78.0   0.106  291.00 0 0 0 0 0 0
  8   0.500  -0.100   0.038  -0.004  86.0  84.0  86.0  76.0  71.0  79.0   0.107  290.81 0 0 0 0 0 0
  9   0.550  -0.102   0.038  -0.002  84.0  83.0  86.0  74.0  70.0  79.0   0.109  290.43 0 0 0 0 0 0
 10   0.600  -0.099   0.038  -0.001  83.0  82.0  84.0  76.0  69.0  76.0   0.106  291.00 0 0 0 0 0 0
 11   0.650  -0.100   0.032  -0.001  81.0  80.0  81.0  76.0  67.0  77.0   0.105  287.74 0 0 0 0 0 0
 12   0.700  -0.100   0.035   0.000  79.0  78.0  80.0  75.0  67.0  79.0   0.106  289.29 0 0 0 0 0 0
 13   0.750  -0.103   0.032   0.001  77.0  79.0  80.0  75.0  65.0  79.0   0.108  287.26 0 0 0 0 0 0
 14   0.800  -0.101   0.030   0.001  78.0  78.0  79.0  77.0  65.0  78.0   0.105  286.54 0 0 0 0 0 0
 15   0.850  -0.106   0.028   0.001  78.0  76.0  78.0  75.0  61.0  77.0   0.110  284.80 0 0 0 0 0 0
 16   0.900  -0.105   0.029   0.001  76.0  75.0  77.0  72.0  58.0  74.0   0.109  285.44 0 0 0 0 0 0
02 11 2023 15 10 00.000     1  6254 00000000 01110000  11.0 1545.2 285.8  -3.0  -0.5   1.150  29.84     0     0 3  16
  1   0.150  -0.077  -0.008   0.001 110.0 108.0 109.0  23.0  40.0  32.0   0.077  264.07 0 0 0 0 0 0
  2   0.200  -0.088  -0.014  -0.001 106.0 105.0 105.0  45.0  51.0  44.0   0.089  260.96 0 0 0 0 0 0
  3   0.250  -0.099  -0.021   0.000 106.0 105.0 104.0  61.0  56.0  52.0   0.101  258.02 0 0 0 0 0 0
  4   0.300  -0.108  -0.019   0.000 103.0 103.0 104.0  67.0  58.0  58.0   0.110  260.02 0 0 0 0 0 0
  5   0.350  -0.118  -0.009  -0.002 103.0 101.0 104.0  75.0  61.0  59.0   0.118  265.64 0 0 0 0 0 0
  6   0.400  -0.122   0.002  -0.001 102.0 100.0 103.0  80.0  66.0  64.0   0.122  270.94 0 0 0 0 0 0
  7   0.450  -0.122   0.007  -0.001 102.0  99.0 104.0  82.0  68.0  68.0   0.122  273.28 0 0 0 0 0 0
  8   0.500  -0.126   0.011  -0.001 102.0  99.0 104.0  83.0  69.0  69.0   0.126  274.99 0 0 0 0 0 0
  9   0.550  -0.125   0.014  -0.001 102.0  98.0 102.0  82.0  72.0  70.0   0.126  276.39 0 0 0 0 0 0
 10   0.600  -0.126   0.015   0.000 101.0  98.0 103.0  80.0  73.0  69.0   0.127  276.79 0 0 0 0 0 0
 11   0.650  -0.127   0.016  -0.001 101.0  98.0 103.0  77.0  70.0  69.0   0.128  277.18 0 0 0 0 0 0
 12   0.700  -0.131   0.019   0.000 101.0  98.0 103.0  76.0  68.0  68.0   0.132  278.25 0 0 0 0 0 0
 13   0.750  -0.133   0.018   0.001 101.0  98.0 104.0  73.0  61.0  64.0   0.134  277.71 0 0 0 0 0 0
 14   0.800  -0.135   0.019   0.001  99.0  99.0 107.0  68.0  57.0  59.0   0.136  278.01 0 0 0 0 0 0
 15   0.850  -0.136   0.015   0.001  99.0 101.0 109.0  60.0  49.0  49.0   0.137  276.29 0 0 0 0 0 0
 16   0.900  -0.134   0.022   0.001  99.0 102.0 110.0  49.0  39.0  36.0   0.136  279.32 0 0 0 0 0 0
02 11 2023 15 20 00.000     1  6291 00000000 01110000  11.0 1545.1 285.8  -3.0  -0.5   1.152  29.81     0     0 3  16
  1   0.150  -0.053  -0.026   0.001 102.0 101.0 103.0  32.0  58.0  50.0   0.059  243.87 0 0 0 0 0 0
  2   0.200  -0.060  -0.019  -0.002  99.0  97.0  99.0  51.0  66.0  60.0   0.063  252.43 0 0 0 0 0 0
  3   0.250  -0.065  -0.010  -0.002  97.0  95.0  97.0  63.0  70.0  69.0   0.066  261.25 0 0 0 0 0 0
  4   0.300  -0.068  -0.003  -0.001  94.0  93.0  96.0  71.0  71.0  73.0   0.068  267.47 0 0 0 0 0 0
  5   0.350  -0.078  -0.002  -0.001  92.0  91.0  94.0  76.0  73.0  75.0   0.078  268.53 0 0 0 0 0 0
  6   0.400  -0.084   0.000  -0.001  91.0  89.0  91.0  79.0  76.0  76.0   0.084  270.00 0 0 0 0 0 0
  7   0.450  -0.085  -0.003  -0.001  88.0  87.0  90.0  81.0  78.0  78.0   0.085  267.98 0 0 0 0 0 0
  8   0.500  -0.088  -0.001  -0.001  86.0  86.0  87.0  81.0  80.0  79.0   0.088  269.35 0 0 0 0 0 0
  9   0.550  -0.094   0.001  -0.001  85.0  85.0  85.0  83.0  83.0  80.0   0.094  270.61 0 0 0 0 0 0
 10   0.600  -0.099   0.004   0.000  83.0  84.0  85.0  85.0  84.0  83.0   0.099  272.31 0 0 0 0 0 0
 11   0.650  -0.101   0.002   0.000  82.0  84.0  84.0  85.0  84.0  85.0   0.101  271.13 0 0 0 0 0 0
 12   0.700  -0.102  -0.001   0.000  82.0  83.0  83.0  84.0  82.0  85.0   0.102  269.44 0 0 0 0 0 0
 13   0.750  -0.104   0.000   0.000  82.0  85.0  84.0  84.0  79.0  84.0   0.104  270.00 0 0 0 0 0 0
 14   0.800  -0.106  -0.001   0.000  83.0  86.0  83.0  83.0  75.0  80.0   0.106  269.46 0 0 0 0 0 0
 15   0.850  -0.111  -0.001   0.000  83.0  87.0  83.0  81.0  71.0  75.0   0.111  269.48 0 0 0 0 0 0
 16   0.900  -0.111   0.002  -0.001  86.0  87.0  83.0  77.0  63.0  67.0   0.111  271.03 0 0 0 0 0 0
02 11 2023 15 30 00.000     1  6328 00000000 01110000  11.0 1545.0 285.7  -3.0  -0.5   1.122  29.77     0     0 3  16
  1   0.150  -0.036  -0.002  -0.001 101.0 100.0 102.0  18.0  34.0  32.0   0.036  266.82 0 0 0 0 0 0
  2   0.200  -0.045   0.006  -0.005  98.0  96.0 100.0  36.0  43.0  42.0   0.045  277.59 0 0 0 0 0 0
  3   0.250  -0.055   0.013  -0.007  97.0  94.0  98.0  53.0  55.0  53.0   0.057  283.30 0 0 0 0 0 0
  4   0.300  -0.063   0.018  -0.006  96.0  96.0  96.0  62.0  63.0  64.0   0.066  285.95 0 0 0 0 0 0
  5   0.350  -0.076   0.024  -0.005  94.0  97.0  95.0  71.0  70.0  72.0   0.080  287.53 0 0 0 0 0 0
  6   0.400  -0.082   0.027  -0.006  94.0  97.0  93.0  78.0  73.0  76.0   0.086  288.23 0 0 0 0 0 0
  7   0.450  -0.090   0.032  -0.005  93.0  97.0  94.0  80.0  78.0  83.0   0.096  289.57 0 0 0 0 0 0
  8   0.500  -0.093   0.031  -0.004  94.0  97.0  95.0  84.0  80.0  85.0   0.098  288.43 0 0 0 0 0 0
  9   0.550  -0.099   0.032  -0.003  95.0  98.0  96.0  86.0  81.0  86.0   0.104  287.91 0 0 0 0 0 0
 10   0.600  -0.103   0.033  -0.002  96.0 101.0  98.0  86.0  83.0  85.0   0.108  287.76 0 0 0 0 0 0
 11   0.650  -0.108   0.036  -0.001  98.0 104.0 101.0  85.0  84.0  83.0   0.114  288.43 0 0 0 0 0 0
 12   0.700  -0.112   0.038  -0.001  99.0 105.0 104.0  85.0  82.0  80.0   0.118  288.74 0 0 0 0 0 0
 13   0.750  -0.117   0.038  -0.002 100.0 108.0 107.0  83.0  80.0  77.0   0.123  287.99 0 0 0 0 0 0
 14   0.800  -0.125   0.040  -0.002 102.0 110.0 110.0  79.0  73.0  73.0   0.131  287.74 0 0 0 0 0 0
 15   0.850  -0.128   0.038  -0.002 106.0 113.0 114.0  71.0  63.0  65.0   0.134  286.53 0 0 0 0 0 0
 16   0.900  -0.132   0.035  -0.001 109.0 115.0 118.0  60.0  50.0  53.0   0.137  284.85 0 0 0 0 0 0
02 11 2023 15 40 00.000     1  6365 00000000 01110000  11.0 1545.0 285.7  -3.0  -0.5   1.138  29.74     0     0 3  16
  1   0.150  -0.066   0.016   0.002 107.0 107.0 105.0  27.0  36.0  39.0   0.068  283.63 0 0 0 0 0 0
  2   0.200  -0.075   0.013   0.000 105.0 104.0 104.0  41.0  46.0  50.0   0.076  279.83 0 0 0 0 0 0
  3   0.250  -0.083   0.009   0.000 103.0 104.0 104.0  52.0  53.0  58.0   0.083  276.19 0 0 0 0 0 0
  4   0.300  -0.094   0.018  -0.002 102.0 103.0 102.0  59.0  62.0  68.0   0.096  280.84 0 0 0 0 0 0
  5   0.350  -0.103   0.026  -0.003 102.0 103.0 102.0  66.0  67.0  73.0   0.106  284.17 0 0 0 0 0 0
  6   0.400  -0.109   0.026  -0.004 101.0 102.0 101.0  73.0  74.0  79.0   0.112  283.42 0 0 0 0 0 0
  7   0.450  -0.111   0.022  -0.003 100.0 103.0  99.0  77.0  78.0  83.0   0.113  281.21 0 0 0 0 0 0
  8   0.500  -0.112   0.023  -0.003 100.0 104.0  98.0  79.0  81.0  83.0   0.114  281.60 0 0 0 0 0 0
  9   0.550  -0.114   0.025  -0.003 101.0 105.0  98.0  82.0  83.0  83.0   0.117  282.37 0 0 0 0 0 0
 10   0.600  -0.118   0.026  -0.003 101.0 105.0  98.0  81.0  80.0  86.0   0.121  282.43 0 0 0 0 0 0
 11   0.650  -0.127   0.027  -0.003 102.0 106.0  97.0  82.0  78.0  85.0   0.130  282.00 0 0 0 0 0 0
 12   0.700  -0.132   0.027  -0.003 102.0 106.0  97.0  82.0  77.0  83.0   0.135  281.56 0 0 0 0 0 0
 13   0.750  -0.134   0.029  -0.003 101.0 106.0  98.0  80.0  74.0  83.0   0.137  282.21 0 0 0 0 0 0
 14   0.800  -0.137   0.030  -0.004 104.0 107.0 101.0  77.0  70.0  81.0   0.140  282.35 0 0 0 0 0 0
 15   0.850  -0.141   0.028  -0.002 105.0 109.0 104.0  75.0  67.0  77.0   0.144  281.23 0 0 0 0 0 0
 16   0.900  -0.145   0.028  -0.002 106.0 110.0 105.0  71.0  60.0  71.0   0.148  280.93 0 0 0 0 0 0
02 11 2023 15 50 00.000     1  6402 00000000 01110000  11.0 1545.0 285.9  -3.0  -0.5   1.116  29.72     0     0 3  16
  1   0.150  -0.049   0.025   0.003 111.0 113.0 111.0  35.0  47.0  48.0   0.055  297.03 0 0 0 0 0 0
  2   0.200  -0.063   0.023   0.001 111.0 111.0 110.0  53.0  54.0  60.0   0.067  290.06 0 0 0 0 0 0
  3   0.250  -0.075   0.020  -0.001 111.0 111.0 110.0  65.0  58.0  66.0   0.078  284.93 0 0 0 0 0 0
  4   0.300  -0.082   0.024  -0.003 111.0 112.0 111.0  73.0  65.0  69.0   0.085  286.31 0 0 0 0 0 0
  5   0.350  -0.091   0.030  -0.004 111.0 112.0 111.0  74.0  68.0  76.0   0.096  288.25 0 0 0 0 0 0
  6   0.400  -0.103   0.033  -0.005 111.0 112.0 113.0  77.0  74.0  80.0   0.108  287.76 0 0 0 0 0 0
  7   0.450  -0.118   0.034  -0.005 111.0 112.0 113.0  82.0  76.0  83.0   0.123  286.07 0 0 0 0 0 0
  8   0.500  -0.126   0.035  -0.005 111.0 111.0 113.0  85.0  83.0  87.0   0.131  285.52 0 0 0 0 0 0
  9   0.550  -0.133   0.036  -0.003 112.0 111.0 113.0  87.0  86.0  88.0   0.138  285.15 0 0 0 0 0 0
 10   0.600  -0.137   0.035  -0.002 112.0 113.0 112.0  88.0  86.0  88.0   0.141  284.33 0 0 0 0 0 0
 11   0.650  -0.141   0.038  -0.002 112.0 113.0 112.0  89.0  85.0  88.0   0.146  285.08 0 0 0 0 0 0
 12   0.700  -0.150   0.039  -0.001 112.0 114.0 112.0  91.0  84.0  87.0   0.155  284.57 0 0 0 0 0 0
 13   0.750  -0.154   0.040   0.000 112.0 114.0 113.0  90.0  85.0  86.0   0.159  284.56 0 0 0 0 0 0
 14   0.800  -0.160   0.042   0.000 113.0 115.0 114.0  88.0  83.0  83.0   0.165  284.71 0 0 0 0 0 0
 15   0.850  -0.162   0.044   0.000 114.0 115.0 115.0  85.0  80.0  80.0   0.168  285.20 0 0 0 0 0 0
 16   0.900  -0.164   0.043  -0.001 115.0 116.0 117.0  80.0  72.0  76.0   0.170  284.69 0 0 0 0 0 0
02 11 2023 16 00 00.000     1  6439 00000000 01110000  11.0 1545.0 285.9  -3.0  -0.5   1.128  29.70     0     0 3  16
  1   0.150  -0.030   0.030  -0.002 107.0 108.0 112.0  70.0  74.0  75.0   0.042  315.00 0 0 0 0 0 0
  2   0.200  -0.040   0.026  -0.003 104.0 106.0 110.0  77.0  79.0  77.0   0.048  303.02 0 0 0 0 0 0
  3   0.250  -0.049   0.032  -0.004 104.0 104.0 109.0  79.0  77.0  81.0   0.059  303.15 0 0 0 0 0 0
  4   0.300  -0.054   0.036  -0.003 102.0 101.0 108.0  81.0  75.0  84.0   0.065  303.69 0 0 0 0 0 0
  5   0.350  -0.058   0.038  -0.003 100.0  98.0 107.0  81.0  74.0  86.0   0.069  303.23 0 0 0 0 0 0
  6   0.400  -0.067   0.035  -0.003  98.0  97.0 106.0  82.0  74.0  87.0   0.076  297.58 0 0 0 0 0 0
  7   0.450  -0.076   0.032  -0.003  98.0  93.0 104.0  83.0  75.0  87.0   0.082  292.83 0 0 0 0 0 0
  8   0.500  -0.080   0.032  -0.003  96.0  90.0 102.0  83.0  79.0  88.0   0.086  291.80 0 0 0 0 0 0
  9   0.550  -0.081   0.029  -0.003  94.0  90.0  99.0  83.0  81.0  88.0   0.086  289.70 0 0 0 0 0 0
 10   0.600  -0.082   0.030  -0.002  92.0  88.0  96.0  81.0  80.0  87.0   0.087  290.10 0 0 0 0 0 0
 11   0.650  -0.082   0.032  -0.002  90.0  87.0  94.0  81.0  80.0  86.0   0.088  291.32 0 0 0 0 0 0
 12   0.700  -0.082   0.034   0.000  88.0  86.0  91.0  79.0  81.0  85.0   0.089  292.52 0 0 0 0 0 0
 13   0.750  -0.082   0.034   0.000  87.0  86.0  89.0  79.0  79.0  83.0   0.089  292.52 0 0 0 0 0 0
 14   0.800  -0.083   0.039  -0.001  86.0  85.0  88.0  78.0  75.0  83.0   0.092  295.17 0 0 0 0 0 0
 15   0.850  -0.089   0.038  -0.001  85.0  85.0  87.0  76.0  70.0  79.0   0.097  293.12 0 0 0 0 0 0
 16   0.900  -0.092   0.037   0.000  86.0  85.0  87.0  73.0  47.0  74.0   0.099  291.91 0 0 0 0 0 0
02 11 2023 16 10 00.000     1  6476 00000000 01110000  11.0 1544.9 285.8  -3.0  -0.5   1.128  29.68     0     0 3  16
  1   0.150  -0.064  -0.021   0.003 106.0 105.0 106.0  41.0  51.0  55.0   0.067  251.83 0 0 0 0 0 0
  2   0.200  -0.075  -0.014   0.002 103.0 101.0 103.0  60.0  63.0  64.0   0.076  259.43 0 0 0 0 0 0
  3   0.250  -0.083  -0.006   0.002 101.0 100.0 101.0  68.0  70.0  68.0   0.083  265.87 0 0 0 0 0 0
  4   0.300  -0.087  -0.001   0.001  99.0  99.0 100.0  72.0  74.0  71.0   0.087  269.34 0 0 0 0 0 0
  5   0.350  -0.089   0.002  -0.001  98.0  97.0  99.0  78.0  77.0  69.0   0.089  271.29 0 0 0 0 0 0
  6   0.400  -0.090   0.005  -0.001  96.0  95.0  97.0  81.0  79.0  72.0   0.090  273.18 0 0 0 0 0 0
  7   0.450  -0.089   0.010  -0.001  96.0  92.0  97.0  82.0  79.0  73.0   0.090  276.41 0 0 0 0 0 0
  8   0.500  -0.093   0.012  -0.002  93.0  91.0  96.0  83.0  82.0  76.0   0.094  277.35 0 0 0 0 0 0
  9   0.550  -0.096   0.013  -0.001  92.0  89.0  96.0  82.0  85.0  79.0   0.097  277.71 0 0 0 0 0 0
 10   0.600  -0.103   0.015   0.000  91.0  89.0  96.0  82.0  87.0  81.0   0.104  278.29 0 0 0 0 0 0
 11   0.650  -0.106   0.014   0.001  91.0  90.0  95.0  83.0  85.0  81.0   0.107  277.52 0 0 0 0 0 0
 12   0.700  -0.112   0.015   0.003  90.0  91.0  93.0  84.0  84.0  80.0   0.113  277.63 0 0 0 0 0 0
 13   0.750  -0.117   0.018   0.003  90.0  93.0  92.0  84.0  81.0  79.0   0.118  278.75 0 0 0 0 0 0
 14   0.800  -0.118   0.019   0.004  91.0  94.0  92.0  82.0  77.0  76.0   0.120  279.15 0 0 0 0 0 0
 15   0.850  -0.119   0.020   0.004  92.0  95.0  91.0  78.0  68.0  69.0   0.121  279.54 0 0 0 0 0 0
 16   0.900  -0.120   0.019   0.005  93.0  97.0  92.0  71.0  51.0  59.0   0.121  279.00 0 0 0 0 0 0
02 11 2023 16 20 00.000     1  6513 00000000 01110000  11.0 1544.9 285.9  -3.0  -0.5   1.102  29.67     0     0 3  16
  1   0.150  -0.057  -0.009  -0.002 108.0 107.0 109.0  73.0  74.0  75.0   0.058  261.03 0 0 0 0 0 0
  2   0.200  -0.061  -0.009  -0.003 105.0 103.0 104.0  77.0  78.0  76.0   0.062  261.61 0 0 0 0 0 0
  3   0.250  -0.066  -0.004  -0.003 102.0 101.0 101.0  78.0  79.0  76.0   0.066  266.53 0 0 0 0 0 0
  4   0.300  -0.072   0.001  -0.007  99.0  98.0  99.0  79.0  79.0  78.0   0.072  270.80 0 0 0 0 0 0
  5   0.350  -0.080   0.006  -0.008  96.0  96.0  97.0  81.0  81.0  81.0   0.080  274.29 0 0 0 0 0 0
  6   0.400  -0.084   0.006  -0.008  93.0  93.0  95.0  82.0  81.0  83.0   0.084  274.09 0 0 0 0 0 0
  7   0.450  -0.087   0.008  -0.006  90.0  91.0  91.0  82.0  81.0  82.0   0.087  275.25 0 0 0 0 0 0
  8   0.500  -0.094   0.007  -0.005  88.0  88.0  90.0  82.0  80.0  81.0   0.094  274.26 0 0 0 0 0 0
  9   0.550  -0.100   0.007  -0.003  87.0  87.0  87.0  82.0  80.0  83.0   0.100  274.00 0 0 0 0 0 0
 10   0.600  -0.102   0.005  -0.002  85.0  86.0  84.0  82.0  78.0  83.0   0.102  272.81 0 0 0 0 0 0
 11   0.650  -0.105   0.004  -0.001  83.0  84.0  83.0  82.0  77.0  81.0   0.105  272.18 0 0 0 0 0 0
 12   0.700  -0.105   0.004   0.000  81.0  82.0  83.0  80.0  76.0  79.0   0.105  272.18 0 0 0 0 0 0
 13   0.750  -0.105   0.006   0.001  80.0  81.0  82.0  77.0  73.0  76.0   0.105  273.27 0 0 0 0 0 0
 14   0.800  -0.105   0.004   0.000  80.0  82.0  82.0  73.0  68.0  69.0   0.105  272.18 0 0 0 0 0 0
 15   0.850  -0.103   0.006   0.000  79.0  82.0  82.0  68.0  48.0  61.0   0.103  273.33 0 0 0 0 0 0
 16   0.900  -0.101   0.010   0.000  79.0  83.0  83.0  56.0  22.0  49.0   0.101  275.65 0 0 0 0 0 0
02 11 2023 16 30 00.000     1  6550 00000000 01110000  10.9 1544.9 285.8  -3.0  -0.5   1.114  29.66     0     0 3  16
  1   0.150  -0.056   0.021   0.003 107.0 107.0 108.0  28.0  41.0  42.0   0.060  290.56 0 0 0 0 0 0
  2   0.200  -0.054   0.027   0.001 105.0 106.0 106.0  45.0  54.0  53.0   0.060  296.57 0 0 0 0 0 0
