Class,Order,Family,Genus,Species,Depth (m),Habitat,Season,Temperature,Light (µmol quanta m-2 s-1,Flow,Lat.Long,Location,Region,Skeletal.structure,Reproductive.mode,Morphology,Trait,Units,Value,Method,Notes,Reference
Anthozoa,Scleractinia,Poritidae,Porites,cylindrica,2,Reef flat,Summer,NA,NA,NA,,Sesoko Station Japan,Indo-Pacific,Perforate,Broadcast spawner,Branching,Tissue thickness,mm,1.300,Decalcified tissues measured with calipers,Table 2,"Loya Y., Sakai K., Yamazato K.,Nakano Y., Sambali H., and Woesik, V. (2001) Coral bleaching: the winners and the losers. Ecology Letters, 4(2), 122-131."
Anthozoa,Scleractinia,Poritidae,Porites,lobata,13.1,Atoll,April,NA,NA,NA,,Clipperton Atoll,Indo-Pacific,Perforate,Broadcast spawner,Massive,Tissue thickness,mm,8.000,NA,Table 1,"Linsley, B. K., Messier, R. G., & Dunbar, R. B. (1999). Assessing between-colony oxygen isotope variability in the coral Porites lobata at Clipperton Atoll. Coral Reefs, 18(1), 13-27."
Anthozoa,Scleractinia,Poritidae,Porites,lobata,13.1,Atoll,April,NA,NA,NA,,Clipperton Atoll,Indo-Pacific,Perforate,Broadcast spawner,Massive,Tissue thickness,mm,8.000,NA,Table 1,"Linsley, B. K., Messier, R. G., & Dunbar, R. B. (1999). Assessing between-colony oxygen isotope variability in the coral Porites lobata at Clipperton Atoll. Coral Reefs, 18(1), 13-27."
Anthozoa,Scleractinia,Poritidae,Porites,lobata,8.2,Atoll,April,NA,NA,NA,,Clipperton Atoll,Indo-Pacific,Perforate,Broadcast spawner,Massive,Tissue thickness,mm,5.500,NA,Table 1,"Linsley, B. K., Messier, R. G., & Dunbar, R. B. (1999). Assessing between-colony oxygen isotope variability in the coral Porites lobata at Clipperton Atoll. Coral Reefs, 18(1), 13-27."
Anthozoa,Scleractinia,Poritidae,Porites,lobata,NA,Laboratory,NA,21-29,500,NA,,Shikoku Island Japan,Indo-Pacific,Perforate,Broadcast spawner,Massive,Tissue thickness,mm,7.500,Measured with calipers,Table 1,"Suzuki, A., Hibino, K., Iwase, A., & Kawahata, H. (2005). Intercolony variability of skeletal oxygen and carbon isotope signatures of cultured< i> Porites</i> corals: Temperature-controlled experiments. Geochimica et cosmochimica acta, 69(18), 4453-4462."
Anthozoa,Scleractinia,Poritidae,Porites,lobata,NA,Laboratory,NA,21-29,500,NA,,Shikoku Island Japan,Indo-Pacific,Perforate,Broadcast spawner,Massive,Tissue thickness,mm,4.000,Measured with calipers,Table 1,"Suzuki, A., Hibino, K., Iwase, A., & Kawahata, H. (2005). Intercolony variability of skeletal oxygen and carbon isotope signatures of cultured< i> Porites</i> corals: Temperature-controlled experiments. Geochimica et cosmochimica acta, 69(18), 4453-4462."
Anthozoa,Scleractinia,Poritidae,Porites,lobata,NA,Laboratory,NA,21-29,500,NA,,Shikoku Island Japan,Indo-Pacific,Perforate,Broadcast spawner,Massive,Tissue thickness,mm,5.300,Measured with calipers,Table 1,"Suzuki, A., Hibino, K., Iwase, A., & Kawahata, H. (2005). Intercolony variability of skeletal oxygen and carbon isotope signatures of cultured< i> Porites</i> corals: Temperature-controlled experiments. Geochimica et cosmochimica acta, 69(18), 4453-4462."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,2,Reef flat,Summer,NA,NA,NA,,Sesoko Station Japan,Indo-Pacific,Perforate,Broadcast spawner,Massive,Tissue thickness,mm,2.600,Decalcified tissues measured with calipers,Table 2,"Loya Y., Sakai K., Yamazato K.,Nakano Y., Sambali H., and Woesik, V. (2001) Coral bleaching: the winners and the losers. Ecology Letters, 4(2), 122-131."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,NA,Laboratory,NA,21-29,500,NA,,Shikoku Island Japan,Indo-Pacific,Perforate,Broadcast spawner,Massive,Tissue thickness,mm,6.500,Measured with calipers,Table 1,"Suzuki, A., Hibino, K., Iwase, A., & Kawahata, H. (2005). Intercolony variability of skeletal oxygen and carbon isotope signatures of cultured< i> Porites</i> corals: Temperature-controlled experiments. Geochimica et cosmochimica acta, 69(18), 4453-4462."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,NA,Laboratory,NA,21-29,500,NA,,Shikoku Island Japan,Indo-Pacific,Perforate,Broadcast spawner,Massive,Tissue thickness,mm,5.200,Measured with calipers,Table 1,"Suzuki, A., Hibino, K., Iwase, A., & Kawahata, H. (2005). Intercolony variability of skeletal oxygen and carbon isotope signatures of cultured< i> Porites</i> corals: Temperature-controlled experiments. Geochimica et cosmochimica acta, 69(18), 4453-4462."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,NA,Laboratory,NA,21-29,500,NA,,Shikoku Island Japan,Indo-Pacific,Perforate,Broadcast spawner,Massive,Tissue thickness,mm,6.300,Measured with calipers,Table 1,"Suzuki, A., Hibino, K., Iwase, A., & Kawahata, H. (2005). Intercolony variability of skeletal oxygen and carbon isotope signatures of cultured< i> Porites</i> corals: Temperature-controlled experiments. Geochimica et cosmochimica acta, 69(18), 4453-4462."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,NA,Laboratory,NA,21-29,500,NA,,Shikoku Island Japan,Indo-Pacific,Perforate,Broadcast spawner,Massive,Tissue thickness,mm,7.000,Measured with calipers,Table 1,"Suzuki, A., Hibino, K., Iwase, A., & Kawahata, H. (2005). Intercolony variability of skeletal oxygen and carbon isotope signatures of cultured< i> Porites</i> corals: Temperature-controlled experiments. Geochimica et cosmochimica acta, 69(18), 4453-4462."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,NA,Laboratory,NA,21-29,500,NA,,Shikoku Island Japan,Indo-Pacific,Perforate,Broadcast spawner,Massive,Tissue thickness,mm,8.200,Measured with calipers,Table 1,"Suzuki, A., Hibino, K., Iwase, A., & Kawahata, H. (2005). Intercolony variability of skeletal oxygen and carbon isotope signatures of cultured< i> Porites</i> corals: Temperature-controlled experiments. Geochimica et cosmochimica acta, 69(18), 4453-4462."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,NA,Laboratory,NA,21-29,500,NA,,Shikoku Island Japan,Indo-Pacific,Perforate,Broadcast spawner,Massive,Tissue thickness,mm,7.300,Measured with calipers,Table 1,"Suzuki, A., Hibino, K., Iwase, A., & Kawahata, H. (2005). Intercolony variability of skeletal oxygen and carbon isotope signatures of cultured< i> Porites</i> corals: Temperature-controlled experiments. Geochimica et cosmochimica acta, 69(18), 4453-4462."
Anthozoa,Scleractinia,Poritidae,Porites,rus,2,Reef flat,Summer,NA,NA,NA,,Sesoko Station Japan,Indo-Pacific,Perforate,Broadcast spawner,Branching/Columnar/Laminar,Tissue thickness,mm,1.900,Decalcified tissues measured with calipers,Table 2,"Loya Y., Sakai K., Yamazato K.,Nakano Y., Sambali H., and Woesik, V. (2001) Coral bleaching: the winners and the losers. Ecology Letters, 4(2), 122-131."
Anthozoa,Scleractinia,Poritidae,Porites,sillimaniani,2,Reef flat,Summer,NA,NA,NA,,Sesoko Station Japan,Indo-Pacific,Perforate,Brooder,Branching,Tissue thickness,mm,1.300,Decalcified tissues measured with calipers,Table 2,"Loya Y., Sakai K., Yamazato K.,Nakano Y., Sambali H., and Woesik, V. (2001) Coral bleaching: the winners and the losers. Ecology Letters, 4(2), 122-131."
Anthozoa,Scleractinia,Poritidae,Porites,solida,NA,Laboratory,NA,21-29,500,NA,,Shikoku Island Japan,Indo-Pacific,Perforate,Broadcast spawner,Mounding,Tissue thickness,mm,7.600,Measured with calipers,Table 1,"Suzuki, A., Hibino, K., Iwase, A., & Kawahata, H. (2005). Intercolony variability of skeletal oxygen and carbon isotope signatures of cultured< i> Porites</i> corals: Temperature-controlled experiments. Geochimica et cosmochimica acta, 69(18), 4453-4462."
Anthozoa,Scleractinia,Poritidae,Porites,solida,NA,Laboratory,NA,21-29,500,NA,,Shikoku Island Japan,Indo-Pacific,Perforate,Broadcast spawner,Mounding,Tissue thickness,mm,6.000,Measured with calipers,Table 1,"Suzuki, A., Hibino, K., Iwase, A., & Kawahata, H. (2005). Intercolony variability of skeletal oxygen and carbon isotope signatures of cultured< i> Porites</i> corals: Temperature-controlled experiments. Geochimica et cosmochimica acta, 69(18), 4453-4462."
Anthozoa,Scleractinia,Poritidae,Porites,solida,NA,Laboratory,NA,21-29,500,NA,,Shikoku Island Japan,Indo-Pacific,Perforate,Broadcast spawner,Mounding,Tissue thickness,mm,8.100,Measured with calipers,Table 1,"Suzuki, A., Hibino, K., Iwase, A., & Kawahata, H. (2005). Intercolony variability of skeletal oxygen and carbon isotope signatures of cultured< i> Porites</i> corals: Temperature-controlled experiments. Geochimica et cosmochimica acta, 69(18), 4453-4462."
Anthozoa,Scleractinia,Poritidae,Porites,solida,NA,Laboratory,NA,21-29,500,NA,,Shikoku Island Japan,Indo-Pacific,Perforate,Broadcast spawner,Mounding,Tissue thickness,mm,4.500,Measured with calipers,Table 1,"Suzuki, A., Hibino, K., Iwase, A., & Kawahata, H. (2005). Intercolony variability of skeletal oxygen and carbon isotope signatures of cultured< i> Porites</i> corals: Temperature-controlled experiments. Geochimica et cosmochimica acta, 69(18), 4453-4462."
Anthozoa,Scleractinia,Poritidae,Porites,spp,10,NA,Mar-01,NA,NA,NA,,"Masahet Island, PNG",Indo-Pacific,Perforate,NA,Massive,Tissue thickness,mm,4.378,Cores and calipers,From Figure 3,"Rotmann S., and Thomas S. (2012) Coral tissue thickness as a bio-indicator of min-related turbidity stress on coral reefs at Lihir Island, Papua New Guinea. Oceanograpy http://dx.doi.org/10.5670/oceanog.2012.67"
Anthozoa,Scleractinia,Poritidae,Porites,spp,10,NA,Mar-01,NA,NA,NA,,"Masahet Island, PNG",Indo-Pacific,Perforate,NA,Massive,Tissue thickness,mm,4.566,Cores and calipers,From Figure 3,"Rotmann S., and Thomas S. (2012) Coral tissue thickness as a bio-indicator of min-related turbidity stress on coral reefs at Lihir Island, Papua New Guinea. Oceanograpy http://dx.doi.org/10.5670/oceanog.2012.67"
Anthozoa,Scleractinia,Poritidae,Porites,spp,10,NA,Mar-01,NA,NA,NA,,"Masahet Island, PNG",Indo-Pacific,Perforate,NA,Massive,Tissue thickness,mm,4.868,Cores and calipers,From Figure 3,"Rotmann S., and Thomas S. (2012) Coral tissue thickness as a bio-indicator of min-related turbidity stress on coral reefs at Lihir Island, Papua New Guinea. Oceanograpy http://dx.doi.org/10.5670/oceanog.2012.67"
Anthozoa,Scleractinia,Poritidae,Porites,spp,10,NA,Mar-01,NA,NA,NA,,"Masahet Island, PNG",Indo-Pacific,Perforate,NA,Massive,Tissue thickness,mm,5.001,Cores and calipers,From Figure 3,"Rotmann S., and Thomas S. (2012) Coral tissue thickness as a bio-indicator of min-related turbidity stress on coral reefs at Lihir Island, Papua New Guinea. Oceanograpy http://dx.doi.org/10.5670/oceanog.2012.67"
Anthozoa,Scleractinia,Poritidae,Porites,spp,10,NA,Mar-01,NA,NA,NA,,"Masahet Island, PNG",Indo-Pacific,Perforate,NA,Massive,Tissue thickness,mm,4.925,Cores and calipers,From Figure 3,"Rotmann S., and Thomas S. (2012) Coral tissue thickness as a bio-indicator of min-related turbidity stress on coral reefs at Lihir Island, Papua New Guinea. Oceanograpy http://dx.doi.org/10.5670/oceanog.2012.67"
Anthozoa,Scleractinia,Poritidae,Porites,spp,10,NA,Mar-01,NA,NA,NA,,"Masahet Island, PNG",Indo-Pacific,Perforate,NA,Massive,Tissue thickness,mm,4.264,Cores and calipers,From Figure 3,"Rotmann S., and Thomas S. (2012) Coral tissue thickness as a bio-indicator of min-related turbidity stress on coral reefs at Lihir Island, Papua New Guinea. Oceanograpy http://dx.doi.org/10.5670/oceanog.2012.67"
Anthozoa,Scleractinia,Poritidae,Porites,spp,10,NA,Mar-01,NA,NA,NA,,"Masahet Island, PNG",Indo-Pacific,Perforate,NA,Massive,Tissue thickness,mm,4.152,Cores and calipers,From Figure 3,"Rotmann S., and Thomas S. (2012) Coral tissue thickness as a bio-indicator of min-related turbidity stress on coral reefs at Lihir Island, Papua New Guinea. Oceanograpy http://dx.doi.org/10.5670/oceanog.2012.67"
Anthozoa,Scleractinia,Poritidae,Porites,spp,14-24,NA,Mar-01,NA,NA,NA,,"Masahet Island, PNG",Indo-Pacific,Perforate,NA,Massive,Tissue thickness,mm,3.623,Cores and calipers,From Figure 3,"Rotmann S., and Thomas S. (2012) Coral tissue thickness as a bio-indicator of min-related turbidity stress on coral reefs at Lihir Island, Papua New Guinea. Oceanograpy http://dx.doi.org/10.5670/oceanog.2012.67"
Anthozoa,Scleractinia,Poritidae,Porites,spp,14-24,NA,Mar-01,NA,NA,NA,,"Masahet Island, PNG",Indo-Pacific,Perforate,NA,Massive,Tissue thickness,mm,4,Cores and calipers,From Figure 3,"Rotmann S., and Thomas S. (2012) Coral tissue thickness as a bio-indicator of min-related turbidity stress on coral reefs at Lihir Island, Papua New Guinea. Oceanograpy http://dx.doi.org/10.5670/oceanog.2012.67"
Anthozoa,Scleractinia,Poritidae,Porites,spp,14-24,NA,Mar-01,NA,NA,NA,,"Masahet Island, PNG",Indo-Pacific,Perforate,NA,Massive,Tissue thickness,mm,3.774,Cores and calipers,From Figure 3,"Rotmann S., and Thomas S. (2012) Coral tissue thickness as a bio-indicator of min-related turbidity stress on coral reefs at Lihir Island, Papua New Guinea. Oceanograpy http://dx.doi.org/10.5670/oceanog.2012.67"
Anthozoa,Scleractinia,Poritidae,Porites,spp,14-24,NA,Mar-01,NA,NA,NA,,"Masahet Island, PNG",Indo-Pacific,Perforate,NA,Massive,Tissue thickness,mm,4.132,Cores and calipers,From Figure 3,"Rotmann S., and Thomas S. (2012) Coral tissue thickness as a bio-indicator of min-related turbidity stress on coral reefs at Lihir Island, Papua New Guinea. Oceanograpy http://dx.doi.org/10.5670/oceanog.2012.67"
Anthozoa,Scleractinia,Poritidae,Porites,spp,14-24,NA,Mar-01,NA,NA,NA,,"Masahet Island, PNG",Indo-Pacific,Perforate,NA,Massive,Tissue thickness,mm,4.246,Cores and calipers,From Figure 3,"Rotmann S., and Thomas S. (2012) Coral tissue thickness as a bio-indicator of min-related turbidity stress on coral reefs at Lihir Island, Papua New Guinea. Oceanograpy http://dx.doi.org/10.5670/oceanog.2012.67"
Anthozoa,Scleractinia,Poritidae,Porites,spp,14-24,NA,Mar-01,NA,NA,NA,,"Masahet Island, PNG",Indo-Pacific,Perforate,NA,Massive,Tissue thickness,mm,3.547,Cores and calipers,From Figure 3,"Rotmann S., and Thomas S. (2012) Coral tissue thickness as a bio-indicator of min-related turbidity stress on coral reefs at Lihir Island, Papua New Guinea. Oceanograpy http://dx.doi.org/10.5670/oceanog.2012.67"
Anthozoa,Scleractinia,Poritidae,Porites,spp,14-24,NA,Mar-01,NA,NA,NA,,"Masahet Island, PNG",Indo-Pacific,Perforate,NA,Massive,Tissue thickness,mm,3.377,Cores and calipers,From Figure 3,"Rotmann S., and Thomas S. (2012) Coral tissue thickness as a bio-indicator of min-related turbidity stress on coral reefs at Lihir Island, Papua New Guinea. Oceanograpy http://dx.doi.org/10.5670/oceanog.2012.67"
Anthozoa,Scleractinia,Poritidae,Porites,spp,3-5,NA,NA,NA,NA,NA,,"GBR, Australia",Indo-Pacific,Perforate,NA,Massive,Tissue thickness,mm,5.300,Measured on coral slices ,,"Lough, J. M., & Barnes, D. J. (2000). Environmental controls on growth of the massive coral Porites. Journal of Experimental Marine Biology and Ecology, 245(2), 225-243."
Anthozoa,Scleractinia,Acroporidae,Acropora,cervicornis,1,NA,≈Dec/Jan,NA,NA,NA,,Bahamas,Caribbean,Perforate,Broadcast spawner,Branching,Total biomass,mg cm-2,3.900,AFDW,Max value over 4 years,"Fitt. W.K., McFarland F.K., Warner M.E., and Chilcoat G.E. (2000) Seasonal patterns of tissue biomass and densities of symbiotic dinoflagellates in reef corals and relation to coral bleaching. Limnology and Oceanography. 45:677-685"
Anthozoa,Scleractinia,Acroporidae,Acropora,cervicornis,1,NA,≈Dec/Jan,NA,NA,NA,,Bahamas,Caribbean,Perforate,Broadcast spawner,Branching,Total biomass,mg cm-2,1.700,AFDW,Min value over 4 years; from graph,"Fitt. W.K., McFarland F.K., Warner M.E., and Chilcoat G.E. (2000) Seasonal patterns of tissue biomass and densities of symbiotic dinoflagellates in reef corals and relation to coral bleaching. Limnology and Oceanography. 45:677-685"
Anthozoa,Scleractinia,Acroporidae,Acropora,cervicornis,13,NA,Jan/Feb,NA,NA,NA,,Bahamas,Caribbean,Perforate,Broadcast spawner,Branching,Total biomass,mg cm-2,2.600,AFDW,"Max value over 4 years, from graph","Fitt. W.K., McFarland F.K., Warner M.E., and Chilcoat G.E. (2000) Seasonal patterns of tissue biomass and densities of symbiotic dinoflagellates in reef corals and relation to coral bleaching. Limnology and Oceanography. 45:677-685"
Anthozoa,Scleractinia,Acroporidae,Acropora,cervicornis,13,NA,Nov,NA,NA,NA,,Bahamas,Caribbean,Perforate,Broadcast spawner,Branching,Total biomass,mg cm-2,1.200,AFDW,Min value over 4 years; from graph,"Fitt. W.K., McFarland F.K., Warner M.E., and Chilcoat G.E. (2000) Seasonal patterns of tissue biomass and densities of symbiotic dinoflagellates in reef corals and relation to coral bleaching. Limnology and Oceanography. 45:677-685"
Anthozoa,Scleractinia,Acroporidae,Acropora,palmata,1,NA,≈Dec/Jan,NA,NA,NA,,Bahamas,Caribbean,Perforate,Broadcast spawner,Branching,Total biomass,mg cm-2,8.900,AFDW,"Max value over 4 years, from graph","Fitt. W.K., McFarland F.K., Warner M.E., and Chilcoat G.E. (2000) Seasonal patterns of tissue biomass and densities of symbiotic dinoflagellates in reef corals and relation to coral bleaching. Limnology and Oceanography. 45:677-685"
Anthozoa,Scleractinia,Acroporidae,Acropora,palmata,1,NA,≈Aug/Sept,NA,NA,NA,,Bahamas,Caribbean,Perforate,Broadcast spawner,Branching,Total biomass,mg cm-2,3.400,AFDW,Min value over 4 years; from graph,"Fitt. W.K., McFarland F.K., Warner M.E., and Chilcoat G.E. (2000) Seasonal patterns of tissue biomass and densities of symbiotic dinoflagellates in reef corals and relation to coral bleaching. Limnology and Oceanography. 45:677-685"
Anthozoa,Scleractinia,Acroporidae,Acropora,samoensis,"7, 13 and 23 m",NA,April 1994,29.5 to 30,NA,NA,,Moorea,Indo-Pacific,Perforate,Broadcast spawner,Corymbose,Total biomass,mg cm-2,2.100,"Formalin/acid, Dried at 60ºC","From Table 4, Corals collected had ""some bleaching""","Hoegh-Guldberg, O. and Salvat B. (1995) Periodic mass-bleaching and elevated sea temperature: bleaching of outer reef slope communities in Moorea, French Polynesia. MEPS 121:181-190"
Anthozoa,Scleractinia,Acroporidae,Acropora,subulata,"7, 13 and 23 m",NA,April 1994,29.5 to 30,NA,NA,,Moorea,Indo-Pacific,Perforate,Broadcast spawner,Branching Plate,Total biomass,mg cm-2,0.800,"Formalin/acid, Dried at 60ºC","From Table 4, Corals collected had ""some bleaching""","Hoegh-Guldberg, O. and Salvat B. (1995) Periodic mass-bleaching and elevated sea temperature: bleaching of outer reef slope communities in Moorea, French Polynesia. MEPS 121:181-190"
Anthozoa,Scleractinia,Faviidae,Goniastrea,retiformis,NA,NA,NA,NA,NA,NA,,Australia,Indo-Pacific,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,16.100,NA,Anthony unpubl. Data presented in article,"Anthony, K.R.N., Connolly, S.R., and Willis B.L. (2002) Comparative analysis of energy allocation to tissue and skeletal growth in corals. Limnology and Oceanography. 47:1417-1429"
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,6,NA,April,NA,NA,NA,,Florida Keys,Caribbean,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,15.500,AFDW,"""Unbleached"" colonies","Porter J.W., Fitt W.K., Spero H.J., Rogers C.S., and White M.J. (1989) Bleaching in reef corals: Physiological and stable isotopic responses. PNAS 86:9342-9346"
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,12-15,NA,August,NA,NA,NA,,Florida Keys,Caribbean,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,8.330,AFDW,2 years after bleaching in 1987; AFDW,"Fitt, W.K., Spero, H.J., Halas,  J., White,M.W., and Porter, J.W. (1993) Recovery of the coral Montastraea annularis in the Florida Keys after the 1987 Caribbean ""bleaching event"". Coral Reefs 12:57-64"
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,1,NA,Jan,NA,NA,NA,,Bahamas,Caribbean,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,13.100,AFDW,Max value over 4 years,"Fitt. W.K., McFarland F.K., Warner M.E., and Chilcoat G.E. (2000) Seasonal patterns of tissue biomass and densities of symbiotic dinoflagellates in reef corals and relation to coral bleaching. Limnology and Oceanography. 45:677-685"
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,1,NA,July,NA,NA,NA,,Bahamas,Caribbean,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,3.700,AFDW,Min value over 4 years; from graph,"Fitt. W.K., McFarland F.K., Warner M.E., and Chilcoat G.E. (2000) Seasonal patterns of tissue biomass and densities of symbiotic dinoflagellates in reef corals and relation to coral bleaching. Limnology and Oceanography. 45:677-685"
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,13,NA,≈May,NA,NA,NA,,Bahamas,Caribbean,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,6.900,AFDW,Max value over 4 years,"Fitt. W.K., McFarland F.K., Warner M.E., and Chilcoat G.E. (2000) Seasonal patterns of tissue biomass and densities of symbiotic dinoflagellates in reef corals and relation to coral bleaching. Limnology and Oceanography. 45:677-685"
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,13,NA,July,NA,NA,NA,,Bahamas,Caribbean,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,3.300,AFDW,Min value over 4 years; from graph,"Fitt. W.K., McFarland F.K., Warner M.E., and Chilcoat G.E. (2000) Seasonal patterns of tissue biomass and densities of symbiotic dinoflagellates in reef corals and relation to coral bleaching. Limnology and Oceanography. 45:677-685"
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,0-15,NA,Fall,NA,NA,NA,,Caribbean,Caribbean,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,6.206,AFDW,Data in Dryad,"Thornhill, D.J., Rotjan, R.D., Todd, B.D., Chilcoat, G.C., Iglesias-Prieto, R., Kemp, D.W., LaJeunesse, T.C., McCabe, Reynolds J., Schmidt, G.W., Shannon, T., Warner, M.E., and Fitt, W.K. (2011). A Connection between Colony Biomass and Death in Caribbean Reef-Building Corals. PloS one, 6(12), e29535."
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,0-15,NA,Spring,NA,NA,NA,,Caribbean,Caribbean,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,7.256,AFDW,Data in Dryad,"Thornhill, D.J., Rotjan, R.D., Todd, B.D., Chilcoat, G.C., Iglesias-Prieto, R., Kemp, D.W., LaJeunesse, T.C., McCabe, Reynolds J., Schmidt, G.W., Shannon, T., Warner, M.E., and Fitt, W.K. (2011). A Connection between Colony Biomass and Death in Caribbean Reef-Building Corals. PloS one, 6(12), e29535."
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,0-15,NA,Summer,NA,NA,NA,,Caribbean,Caribbean,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,5.884,AFDW,Data in Dryad,"Thornhill, D.J., Rotjan, R.D., Todd, B.D., Chilcoat, G.C., Iglesias-Prieto, R., Kemp, D.W., LaJeunesse, T.C., McCabe, Reynolds J., Schmidt, G.W., Shannon, T., Warner, M.E., and Fitt, W.K. (2011). A Connection between Colony Biomass and Death in Caribbean Reef-Building Corals. PloS one, 6(12), e29535."
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,0-15,NA,Winter,NA,NA,NA,,Caribbean,Caribbean,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,6.985,AFDW,Data in Dryad,"Thornhill, D.J., Rotjan, R.D., Todd, B.D., Chilcoat, G.C., Iglesias-Prieto, R., Kemp, D.W., LaJeunesse, T.C., McCabe, Reynolds J., Schmidt, G.W., Shannon, T., Warner, M.E., and Fitt, W.K. (2011). A Connection between Colony Biomass and Death in Caribbean Reef-Building Corals. PloS one, 6(12), e29535."
Anthozoa,Scleractinia,Faviidae,Montastraea,faveolata,1,NA,Jan,NA,NA,NA,,Bahamas,Caribbean,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,17.500,AFDW,Max value over 4 years,"Fitt. W.K., McFarland F.K., Warner M.E., and Chilcoat G.E. (2000) Seasonal patterns of tissue biomass and densities of symbiotic dinoflagellates in reef corals and relation to coral bleaching. Limnology and Oceanography. 45:677-685"
Anthozoa,Scleractinia,Faviidae,Montastraea,faveolata,1,NA,July,NA,NA,NA,,Bahamas,Caribbean,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,6.000,AFDW,Min value over 4 years; from graph,"Fitt. W.K., McFarland F.K., Warner M.E., and Chilcoat G.E. (2000) Seasonal patterns of tissue biomass and densities of symbiotic dinoflagellates in reef corals and relation to coral bleaching. Limnology and Oceanography. 45:677-685"
Anthozoa,Scleractinia,Faviidae,Montastraea,faveolata,13,NA,≈May,NA,NA,NA,,Bahamas,Caribbean,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,11.800,AFDW,Max value over 4 years,"Fitt. W.K., McFarland F.K., Warner M.E., and Chilcoat G.E. (2000) Seasonal patterns of tissue biomass and densities of symbiotic dinoflagellates in reef corals and relation to coral bleaching. Limnology and Oceanography. 45:677-685"
Anthozoa,Scleractinia,Faviidae,Montastraea,faveolata,13,NA,July,NA,NA,NA,,Bahamas,Caribbean,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,3.800,AFDW,Min value over 4 years; from graph,"Fitt. W.K., McFarland F.K., Warner M.E., and Chilcoat G.E. (2000) Seasonal patterns of tissue biomass and densities of symbiotic dinoflagellates in reef corals and relation to coral bleaching. Limnology and Oceanography. 45:677-685"
Anthozoa,Scleractinia,Faviidae,Montastraea,faveolata,0-15,NA,Fall,NA,NA,NA,,Caribbean,Caribbean,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,8.590,AFDW,Data in Dryad,"Thornhill, D.J., Rotjan, R.D., Todd, B.D., Chilcoat, G.C., Iglesias-Prieto, R., Kemp, D.W., LaJeunesse, T.C., McCabe, Reynolds J., Schmidt, G.W., Shannon, T., Warner, M.E., and Fitt, W.K. (2011). A Connection between Colony Biomass and Death in Caribbean Reef-Building Corals. PloS one, 6(12), e29535."
Anthozoa,Scleractinia,Faviidae,Montastraea,faveolata,0-15,NA,Spring,NA,NA,NA,,Caribbean,Caribbean,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,10.287,AFDW,Data in Dryad,"Thornhill, D.J., Rotjan, R.D., Todd, B.D., Chilcoat, G.C., Iglesias-Prieto, R., Kemp, D.W., LaJeunesse, T.C., McCabe, Reynolds J., Schmidt, G.W., Shannon, T., Warner, M.E., and Fitt, W.K. (2011). A Connection between Colony Biomass and Death in Caribbean Reef-Building Corals. PloS one, 6(12), e29535."
Anthozoa,Scleractinia,Faviidae,Montastraea,faveolata,0-15,NA,Summer,NA,NA,NA,,Caribbean,Caribbean,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,7.843,AFDW,Data in Dryad,"Thornhill, D.J., Rotjan, R.D., Todd, B.D., Chilcoat, G.C., Iglesias-Prieto, R., Kemp, D.W., LaJeunesse, T.C., McCabe, Reynolds J., Schmidt, G.W., Shannon, T., Warner, M.E., and Fitt, W.K. (2011). A Connection between Colony Biomass and Death in Caribbean Reef-Building Corals. PloS one, 6(12), e29535."
